salesperson_name,client_name,month_year,total_amount
JUDY,EDEN DAIRY LTD,23-Aug,34800
JUDY,FAMPRO DAIRIES LIMITED,23-Aug,33848.8
JUDY,FARMING SOLUTIONS LIMITED,23-Aug,104400
JUDY,GITHUNGURI DIARY FARM CS LTD.,23-Aug,91367.4
JUDY,HAPPY COW LIMITED,23-Aug,394284
JUDY,JOSHLEY KIM CHEMICALS,23-Aug,6681.6
JUDY,KIAMBAA DAIRY FARMERS CO-OPERATIVE SOCIETY LTD,23-Aug,73080
JUDY,MELANGINE DAIRIES LIMITED,23-Aug,12207.84
JUDY,MELPHINA COMPANY LIMITED,23-Aug,72384
JUDY,MUKURWE-INI WAKULIMA DAIRY LTD,23-Aug,138490.08
JUDY,NIA COSMETICS LIMITED,23-Aug,45936
JUDY,PHILIP MOSES,23-Aug,195715.2
JUDY,SHEFA DAIRIES LIMITED,23-Aug,120964.8
JUDY,SIVAT AGRIBUSINESS LIMITED,23-Aug,21436.8
JUDY,SLOPES CREAMERIES KENYA LTD,23-Aug,23200
JUDY,SNAVE K TRANSPORTERS & SUPPLIES,23-Aug,319000
JUDY,TATU MILK LIMITED,23-Aug,214567.52
JUDY,TOP COW DAIRIES LTD,23-Aug,120640
JUDY,UPLANDS DAIRIES LIMITED,23-Aug,72384
JUDY,WAZO JEMA BAMBA,23-Aug,5939.2
JUDY,WIMSSY LIMITED,23-Aug,452400
JUDY,ZIARA DAIRIES LTD,23-Aug,150800
GRACE,GRAJAN PACKAGING SOLUTIONS,23-Aug,579274.8
GRACE,MUBARAK,23-Aug,161617.3
GRACE,ROYAL CARE COSMETICS U LTD,23-Aug,597990.4
GRACE,TWESIGYE PAUL INDUSTRIES LTD,23-Aug,69012
ESTHER,GLOBAL MARK FOODS LTD,23-Aug,219794.48
ESTHER,QWAY LIMITED,23-Aug,128087.2
ESTHER,ZAADA PURIFIED DRNKING WATER LIMITED,23-Aug,183558.4
ERICK,CHAIIWALI CAFE,23-Aug,7540
CAROL,IDEAL MANUFACTURING COMPANY LIMITED,23-Aug,8874
CAROL,IZYCUT LABELS,23-Aug,19140
CAROL,LELACH DAIRIES LIMITED,23-Aug,23200
CAROL,SHIZUKA TRADERS LIMITED,23-Aug,276544
CAROL,VIVO ENERGY KENYA LIMITED,23-Aug,63813.688
YEMANE,CANAAN WATER COMPANY LTD,23-Sep,2577236.825
YEMANE,HOME-MART MANUFACTURERS LTD,23-Sep,8143.2
YEMANE,INKS EXPERTS LTD,23-Sep,31749.2
YEMANE,JIT BEVERAGE COMPANY,23-Sep,569780.53
YEMANE,MOUNTAIN CLASSIC MB CO.LTD,23-Sep,1389494.594
YEMANE,RAINBOW BUSINESS SOLUTIONS,23-Sep,58416
TONY,ACE CHEMICALS LTD,23-Sep,59925.6
TONY,AQUAMIST LIMITED,23-Sep,3824421.963
TONY,ASHUT PLASTICS LIMITED,23-Sep,117392
TONY,BIDCO AFRICA LIMITED DR,23-Sep,1846733.424
TONY,BLOWPLAST LIMITED,23-Sep,950161.568
TONY,BOBMIL INDUSTRIES LTD DR,23-Sep,76270
TONY,CANON CHEMICALS LTD,23-Sep,241338
TONY,CAPWELL INDUSTRIES LIMITED,23-Sep,220082.856
TONY,EDIBLE OIL PRODUCTS LIMITED,23-Sep,985483.8
TONY,GENERAL PLASTICS LIMITED,23-Sep,200680
TONY,GLAXOSMITHKLINE LIMITED,23-Sep,44310.84
TONY,GOLDEN AFRICA KENYA LIMITED,23-Sep,1771106.56
TONY,ISINYA FEEDS LTD,23-Sep,71830.1
TONY,JETLAK FOODS LIMITED,23-Sep,99667.2
TONY,KEVIAN KENYA LIMITED,23-Sep,2532821.969
TONY,MENENGAI OIL REFINERIES LIMITED,23-Sep,890026.24
TONY,MVITA OIL,23-Sep,650899.2
TONY,PLUS EX PRODUCTS,23-Sep,38058.44
TONY,PZ CUSSONS EAST AFRICA LIMITED,23-Sep,520488.52
TONY,RADHESHYAM SUPPLIERS LIMITED,23-Sep,23200
TONY,TECHPAK INDUSTRIES LIMITED,23-Sep,1809251.339
TONY,Ultravetis E.a. Limited,23-Sep,30305
SUZY,CHANDARIA INDUSTRIES LTD,23-Sep,22306.8
SUZY,CITIQUEST,23-Sep,5568
SUZY,HK EMPIRES LIMITED,23-Sep,3011.36
SUZY,METAL CROWN,23-Sep,150475.2
SUZY,OLA ENERGY KENYA LTD,23-Sep,294685.472
SHIV,ASSOCIATED BEVERAGES LTD,23-Sep,132553.2
SHIV,BLESSED DAIRIES LTD,23-Sep,302793.416
SHIV,CHEMI & COTEX INDUSTRIES LTD,23-Sep,413585.28
SHIV,CONINX INDUSTRIES LIMITED,23-Sep,17434.8
SHIV,GALAXY FOODS AND BEVERAGES,23-Sep,1682479.9
SHIV,Gonas Best Limited,23-Sep,459360
SHIV,GREEN FOOD LTD,23-Sep,85780.9752
SHIV,INSIGNIA LIMITED KSH,23-Sep,160328
SHIV,LIFE INDUSTRIES CO.LTD,23-Sep,267506.7
SHIV,MAMUJEE PRODUCTS LTD,23-Sep,1262157.875
SHIV,RELIABLE PACKERS LIMITED,23-Sep,3210790.109
SHIV,S. C. JOHNSON & SON KENYA LIMITED,23-Sep,122310.4
SHIV,SPALLIC TRADE LABELS,23-Sep,7803.32
SHIV,SUNTORY BEVERANGE & FOOD KENYA,23-Sep,262378.08
SHIV,SUPERSLEEK LIMITED DR,23-Sep,303363.2
SHIV,T.M.ABDULHUSEIN & SONS,23-Sep,604726.56
SHIV,TANGA PHARMACEUTICAL & PLASTIC,23-Sep,16392654.16
SHIV,TOTAL KENYA LIMITED DR,23-Sep,10335802.38
SHIV,UNIFILTERS KENYA LIMITED,23-Sep,32480
SHIV,ZARA ENTERPRISES SRL,23-Sep,1124938.818
SHEENA,ALPHA GAS APPLICATIONS EA LTD,23-Sep,6960
SHEENA,CARTON MANUFACTURERS LIMITED,23-Sep,15631
SHEENA,CENTRAL PARK BEES KENYA,23-Sep,5800
SHEENA,CENTRAL PARK BEES LIMITED,23-Sep,109891.44
SHEENA,CLIQUE LIMITED,23-Sep,55100
SHEENA,COOPER UNIFORM,23-Sep,97885.44
SHEENA,DOMAINE KENYA LIMITED,23-Sep,10440
SHEENA,DOODLE BOX LIMITED,23-Sep,12760
SHEENA,ECOZYM LIMITED,23-Sep,32964.88
SHEENA,FINSBURY TRADING LTD,23-Sep,2718.344
SHEENA,FLORENZA LIMITED,23-Sep,29654.24
SHEENA,JANI COSMETICS KENYA LTD,23-Sep,59097.36
SHEENA,KATHY'S FRESH LTD,23-Sep,4640
SHEENA,KENPOLY MANUFACTURERS LIMITED,23-Sep,1048934.053
SHEENA,LAKI LAKI LTD,23-Sep,442731.632
SHEENA,MALACHITE LIMITED - DR,23-Sep,1209127.81
SHEENA,MART NETWORKS KENYA LIMITED,23-Sep,11600
SHEENA,MIA WINES & SPIRITS INTERNATIONAL,23-Sep,18801.28
SHEENA,MOGAS TANZANIA LIMITED,23-Sep,1681009.536
SHEENA,NABICO ENTERPRISES LIMITED,23-Sep,27155.832
SHEENA,NAIBERI RIVER CAMPSITE & RESORT LTD(CINEMA),23-Sep,5800
SHEENA,NESTLE KENYA LIMITED,23-Sep,98153.4
SHEENA,PRADIP ENTERPRISES (EA) LTD,23-Sep,109272
SHEENA,RAINFOREST FARMLANDS KENYA PUBLIC LIMITED COMPANY,23-Sep,44660
SHEENA,ROSETO LIMITED,23-Sep,10741.6
SHEENA,ROSHNI DISTRIBUTORS LIMITED,23-Sep,82754.4
SHEENA,ROYAL SNACKS LTD,23-Sep,304580.968
SHEENA,RUPAS,23-Sep,-10440
SHEENA,SANGYUG ENTERPRISES LTD DR,23-Sep,63013.404
SHEENA,SIERRA FLORA LIMITED,23-Sep,962.8
SHEENA,SOUTH LEMON LIMITED,23-Sep,155904
SHEENA,SOYS LIMITED,23-Sep,3208.56
SHEENA,TAWI NATURAL LIMITED,23-Sep,16936
SHEENA,THE CHOCOLATE BAR LIMITED,23-Sep,9512
SHEENA,TOP FOOD LIMITED,23-Sep,387800.006
SHEENA,TULIVU GARDENS LIMITED,23-Sep,29232
SHEENA,TYPSY GENERAL SUPPLIES,23-Sep,364112.4
SHEENA,VIVA GLOBAL LIMITED,23-Sep,21554.656
SHEENA,WARIDI PACKAGING ENTERPRISES,23-Sep,8526
SHEENA,WESTLANDS TRADING LIMITED,23-Sep,7656
SHEENA,X-CENTRIC LIMITED,23-Sep,11252
SHEENA,ZD INDUSTRIES LIMITED,23-Sep,33319.84
RACHAEL,IMAGE QUEST,23-Sep,5011.2
RACHAEL,POLMERK INDUSTRIES LIMITED,23-Sep,22620
RACHAEL,RINZ PRODUCTS LIMITED,23-Sep,14283.776
RACHAEL,SCORELINE COMMUNCATIONS LIMITED,23-Sep,29000
RACHAEL,WATANYHALAL PRODUCTS LIMITED,23-Sep,7482
PETER KATU,AFRIKANZ SQIN CARE,23-Sep,74820
PETER KATU,DEMKA DAIRY LTD,23-Sep,530073.6
PETER KATU,DEVANI LIMITED,23-Sep,7006.4
PETER KATU,DIEMOULD MACHINERY PRODUCT LTD,23-Sep,2366.4
PETER KATU,ECOFIX (K) LIMITED,23-Sep,25520
PETER KATU,FARMING SOLUTIONS LIMITED,23-Sep,225643.2
PETER KATU,FORFOODS KENYA LTD,23-Sep,4930
PETER KATU,HAPPY COW LIMITED,23-Sep,86262.24
PETER KATU,IVYFRESH DAIRY,23-Sep,181145.6
PETER KATU,JOSHLEY KIM CHEMICALS,23-Sep,34800
PETER KATU,LESTER DAIRIES,23-Sep,20787.2
PETER KATU,LOKI VENTURES LIMITED,23-Sep,22272
PETER KATU,PALM HOUSE DAIRIES,23-Sep,375840
PETER KATU,SLOPES CREAMERIES KENYA LTD,23-Sep,11600
PETER KATU,TATU MILK LIMITED,23-Sep,139945.3
PETER KATU,UNIQUE HEALING APPROACH LTD,23-Sep,46893
NAHASHON,CHEKALYN PRIME ENTERPRISES LTD,23-Sep,8421.6
NAHASHON,SAVANNAH BRANDS COMPANY LIMITED,23-Sep,31202.84
MOSES,ADVENT LIMITED,23-Sep,71000
MOSES,KASESA DISTILLERS AND DISTRIBUTORS LIMITED RWANDA,23-Sep,2231533.408
MOHAMED,ADAN PAPERS,23-Sep,274688
MOHAMED,ALESHA BRANDS LIMITED,23-Sep,227592
MOHAMED,DAVID FOSIL,23-Sep,171680
MOHAMED,DAVID POUCHES,23-Sep,28768
MOHAMED,DIVINE INDUSTRIES LIMITED,23-Sep,372974.8
MOHAMED,JOSQUINE PACKAGING LIMITED,23-Sep,343360
MOHAMED,MAGGY POUCHES,23-Sep,85840
MOHAMED,MOHOSH PAPER CONVERTER,23-Sep,169824
MOHAMED,PLASITEK LIMITED,23-Sep,356352
MOHAMED,ULTRA CHEMICAL INDUSTRIES LTD,23-Sep,128945.6
MOHAMED,VIPINGO INDUSTRIES,23-Sep,279049.6
JUDY,DEMKA DAIRY LTD,23-Sep,1427333.6
JUDY,DIEMOULD MACHINERY PRODUCT LTD,23-Sep,11832
JUDY,FAMPRO DAIRIES LIMITED,23-Sep,99528
JUDY,GREEN RICH DAIRIES,23-Sep,11878.4
JUDY,HAPPY COW LIMITED,23-Sep,123064.4
JUDY,KIAMBAA DAIRY FARMERS CO-OPERATIVE SOCIETY LTD,23-Sep,62640
JUDY,LENACK LIMITED,23-Sep,5939.2
JUDY,MELPHINA COMPANY LIMITED,23-Sep,33176
JUDY,MUKURWE-INI WAKULIMA DAIRY LTD,23-Sep,10092
JUDY,PALM HOUSE DAIRIES,23-Sep,148596
JUDY,PHILIP MOSES,23-Sep,171680
JUDY,SHEFA DAIRIES LIMITED,23-Sep,30716.8
JUDY,SIVAT AGRIBUSINESS LIMITED,23-Sep,61248
JUDY,SLOPES CREAMERIES KENYA LTD,23-Sep,17400
JUDY,SNAVE K TRANSPORTERS & SUPPLIES,23-Sep,240700
JUDY,TATU MILK LIMITED,23-Sep,49369.6
JUDY,TERRESTIA FOODS LTD,23-Sep,-580
JUDY,TOP COW DAIRIES LTD,23-Sep,69368
JUDY,WIMSSY LIMITED,23-Sep,120115.68
JUDY,ZIARA DAIRIES LTD,23-Sep,114840
GRACE,GRAJAN PACKAGING SOLUTIONS,23-Sep,909712.368
GRACE,MUBARAK,23-Sep,157285.08
GRACE,THADDY INVESTMENT LTD,23-Sep,39975.84
ESTHER,QWAY LIMITED,23-Sep,350320
CAROL,BENARD WAKABA GITHAIGA,23-Sep,95584
CAROL,IDEAL MANUFACTURING COMPANY LIMITED,23-Sep,35496
CAROL,IZYCUT LABELS,23-Sep,35217.6
CAROL,John Karumbi,23-Sep,50000.002
CAROL,VIMIT CONVERTERS LTD,23-Sep,1160000
CAROL,VIVO ENERGY KENYA LIMITED,23-Sep,50597.46
YEMANE,AQUA CRYSTAL COMPANY,23-Oct,373908.6
YEMANE,CANAAN WATER COMPANY LTD,23-Oct,3700636.482
YEMANE,ELITE WATER FACTORY,23-Oct,1047937.02
YEMANE,EMPIRE PURIFIED WATERS,23-Oct,107694.4
YEMANE,JIT BEVERAGE COMPANY,23-Oct,881416.13
YEMANE,NICE BEVERAGE & FOOD STUFF FAC,23-Oct,955698.822
TONY,ACEE LIMITED,23-Oct,170960.8
TONY,AQUAMIST LIMITED,23-Oct,1495167.205
TONY,BIDCO AFRICA LIMITED DR,23-Oct,979027.48
TONY,BLOWPLAST LIMITED,23-Oct,489887.3813
TONY,BOBMIL INDUSTRIES LTD DR,23-Oct,278342
TONY,CANON CHEMICALS LTD,23-Oct,93960
TONY,CAPWELL INDUSTRIES LIMITED,23-Oct,169670.532
TONY,EDIBLE OIL PRODUCTS LIMITED,23-Oct,687048.28
TONY,GENERAL PLASTICS LIMITED,23-Oct,199404
TONY,GLAXOSMITHKLINE LIMITED,23-Oct,427022.448
TONY,GOLDEN AFRICA KENYA LIMITED,23-Oct,106947.07
TONY,ISINYA FEEDS LTD,23-Oct,1336.32
TONY,KENAFRIC INDUSTRIES LIMITED,23-Oct,97020
TONY,KEVIAN KENYA LIMITED,23-Oct,-54080.1744
TONY,MENENGAI OIL REFINERIES LIMITED,23-Oct,122423.5
TONY,MVITA OIL,23-Oct,1593631.2
TONY,PZ CUSSONS EAST AFRICA LIMITED,23-Oct,2567590.284
TONY,RADHESHYAM SUPPLIERS LIMITED,23-Oct,38280
TONY,TECHPAK INDUSTRIES LIMITED,23-Oct,5349934.786
TONY,VICTORIA JUICE CO LIMITED,23-Oct,133786.8252
SUZY,ALPHA BREEZE ENTERPRISES,23-Oct,61596
SUZY,CHANDARIA INDUSTRIES LTD,23-Oct,32224.8
SUZY,CITIQUEST,23-Oct,5568
SUZY,METAL CROWN,23-Oct,175499.88
SUZY,OLA ENERGY KENYA LTD,23-Oct,1603497.348
SHIV,AMITECH AUTO MOBILE LIMITED,23-Oct,3770
SHIV,BLESSED DAIRIES LTD,23-Oct,1590186
SHIV,BUYLINE INDUSTRIES LIMITED,23-Oct,20880
SHIV,CHEMI & COTEX INDUSTRIES LTD,23-Oct,2090777.442
SHIV,CONINX INDUSTRIES LIMITED,23-Oct,16861.644
SHIV,DARSH INDUSTRIES LTD,23-Oct,1885203.36
SHIV,DETERPRO ENTERPRISES,23-Oct,95120
SHIV,GALAXY FOODS AND BEVERAGES,23-Oct,4224701.671
SHIV,GREEN FOOD LTD,23-Oct,893432.592
SHIV,GUMBO SPRING COMPANY,23-Oct,113598.7768
SHIV,INSIGNIA LIMITED KSH,23-Oct,0
SHIV,JUSTUS MWANGI,23-Oct,28294.72
SHIV,MAZERAS OIL LIMITED,23-Oct,232000
SHIV,RELIABLE PACKERS LIMITED,23-Oct,532102.5966
SHIV,S. C. JOHNSON & SON KENYA LIMITED,23-Oct,127716
SHIV,SILAFRICA  KENYA LIMITED,23-Oct,125544.48
SHIV,SUNTORY BEVERANGE & FOOD KENYA,23-Oct,385500.48
SHIV,TANGA PHARMACEUTICAL & PLASTIC,23-Oct,7994791.312
SHIV,TOTAL KENYA LIMITED DR,23-Oct,8983835.467
SHIV,ZARA ENTERPRISES SRL,23-Oct,1010549.124
SHEENA,AFRICA FUTURE VENTURES LIMITED,23-Oct,23934.86
SHEENA,BLEND AFRICA LTD,23-Oct,43870.04
SHEENA,CLIQUE LIMITED,23-Oct,46400
SHEENA,COOPER UNIFORM,23-Oct,226005.12
SHEENA,EAT N GO LIMITED,23-Oct,39382
SHEENA,ECOZYM LIMITED,23-Oct,10523.52
SHEENA,FINSBURY TRADING LTD,23-Oct,8143.2
SHEENA,FLORENZA LIMITED,23-Oct,6171.2
SHEENA,JANI COSMETICS KENYA LTD,23-Oct,47240.536
SHEENA,KATHY'S FRESH LTD,23-Oct,153410
SHEENA,KENPOLY MANUFACTURERS LIMITED,23-Oct,1596124.272
SHEENA,KEYMEDIA AGENCY LTD,23-Oct,225493
SHEENA,MALACHITE LIMITED - DR,23-Oct,1451554.864
SHEENA,MART NETWORKS KENYA LIMITED,23-Oct,12728.796
SHEENA,MEDISEL (KENYA) LIMITED,23-Oct,-16275
SHEENA,MOGAS TANZANIA LIMITED,23-Oct,1639563.276
SHEENA,NABICO ENTERPRISES LIMITED,23-Oct,8603.72
SHEENA,NAIROBI TOYS HOUSE (K) LTD,23-Oct,870
SHEENA,NESTLE KENYA LIMITED,23-Oct,587417.04
SHEENA,PICKED & PACKED FRESH PRODUCE LIMITED,23-Oct,83798.4
SHEENA,PRADIP ENTERPRISES (EA) LTD,23-Oct,128162.6
SHEENA,RAINFOREST FARMLANDS KENYA PUBLIC LIMITED COMPANY,23-Oct,76687.6
SHEENA,READY BELLY LIMITED,23-Oct,940.064
SHEENA,ROSETO LIMITED,23-Oct,12667.2
SHEENA,ROSHNI DISTRIBUTORS LIMITED,23-Oct,50529.6
SHEENA,ROYAL SNACKS LTD,23-Oct,24360
SHEENA,SIERRA FLORA LIMITED,23-Oct,11704.4
SHEENA,SOUTH LEMON LIMITED,23-Oct,257549
SHEENA,SOYS LIMITED,23-Oct,4064.64
SHEENA,TANIA EAST AFRICA LTD DR,23-Oct,37120
SHEENA,TOP FOOD LIMITED,23-Oct,380709.738
SHEENA,TULIVU GARDENS LIMITED,23-Oct,41412
SHEENA,TYPSY GENERAL SUPPLIES,23-Oct,-112786.8
SHEENA,VIVA GLOBAL LIMITED,23-Oct,306.24
SHEENA,WARIDI PACKAGING ENTERPRISES,23-Oct,5916
SHEENA,WESTLANDS TRADING LIMITED,23-Oct,13688
SHEENA,X-CENTRIC LIMITED,23-Oct,18560
SHEENA,YEMKEN TRADING COMPANY LIMITED,23-Oct,66125.8
SHEENA,ZD INDUSTRIES LIMITED,23-Oct,141766.6624
RACHAEL,BEECARE APIARIES INTERNATIONAL LTD,23-Oct,122345.2
RACHAEL,GOLDEN DIAMOND AQUIFERS,23-Oct,102216.88
RACHAEL,HASANAT VENTURES LTD,23-Oct,17469.6
RACHAEL,LUFION MANUFACTURERS,23-Oct,31088
RACHAEL,POLMERK INDUSTRIES LIMITED,23-Oct,22620
RACHAEL,RELIABLE PACKERS LIMITED,23-Oct,2116354.958
RACHAEL,RINZ PRODUCTS LIMITED,23-Oct,73381.6
RACHAEL,ROBBINS EAST AFRICA LTD,23-Oct,4176
RACHAEL,ZAIM LIMITED,23-Oct,9744
PETER KATU,AFRIKANZ SQIN CARE,23-Oct,94516.8
PETER KATU,DEMKA DAIRY LTD,23-Oct,1292054.4
PETER KATU,DEVANI LIMITED,23-Oct,49896.24
PETER KATU,EASTNAT LIMITED,23-Oct,20537.8
PETER KATU,FARMING SOLUTIONS LIMITED,23-Oct,147001
PETER KATU,GITHUNGURI DIARY FARM CS LTD.,23-Oct,100323.47
PETER KATU,HAPPY COW LIMITED,23-Oct,657232.8
PETER KATU,HK EMPIRES LIMITED,23-Oct,4640
PETER KATU,JOSHLEY KIM CHEMICALS,23-Oct,23200
PETER KATU,JOSKAB ENTERPRISES,23-Oct,201376
PETER KATU,KIAMBAA DAIRY FARMERS CO-OPERATIVE SOCIETY LTD,23-Oct,-68208
PETER KATU,LENACK LIMITED,23-Oct,52362.4
PETER KATU,LEONTRIDE DAIRY,23-Oct,23200
PETER KATU,LOKI VENTURES LIMITED,23-Oct,57749.44
PETER KATU,MUKURWE-INI WAKULIMA DAIRY LTD,23-Oct,133741.0632
PETER KATU,NIA COSMETICS LIMITED,23-Oct,310981.3237
PETER KATU,NOSTIMO LTD,23-Oct,15544
PETER KATU,ORTEGIA COMMODITIES LTD,23-Oct,5800
PETER KATU,PALM HOUSE DAIRIES,23-Oct,26393.016
PETER KATU,PRASHA ENTERPRISES,23-Oct,20153.26
PETER KATU,PRIMETECH INDUSTRIES E.A. LTD,23-Oct,1809.6
PETER KATU,SINGLE LINE INVESTMENTS K LIMITED,23-Oct,39150
PETER KATU,SIVAT AGRIBUSINESS LIMITED,23-Oct,45936
PETER KATU,SLOPES CREAMERIES KENYA LTD,23-Oct,17469.6
PETER KATU,SNAVE K TRANSPORTERS & SUPPLIES,23-Oct,481400
PETER KATU,TATU MILK LIMITED,23-Oct,155256.72
PETER KATU,TOP COW DAIRIES LTD,23-Oct,120640
PETER KATU,UNIQUE HEALING APPROACH LTD,23-Oct,4263
PETER KATU,UPLANDS DAIRIES LIMITED,23-Oct,18634.24
PETER KATU,YATTA BEEKEEPERS LIMITED,23-Oct,42664.8
NAHASHON,MURPHY CHEMICALS EAST AFRICA LIMITED,23-Oct,216792.4
NAHASHON,SAVANNAH BRANDS COMPANY LIMITED,23-Oct,5800
MOSES,ADVENT LIMITED,23-Oct,200722.08
MOSES,ISHYO FOODS LIMITED,23-Oct,81510
MOSES,KASESA DISTILLERS AND DISTRIBUTORS LIMITED RWANDA,23-Oct,3199533.934
MOSES,ORIBUT COMPANY LIMITED,23-Oct,83166.5
MOHAMED,ADAN PAPERS,23-Oct,206016
MOHAMED,ALESHA BRANDS LIMITED,23-Oct,283968
MOHAMED,DAVID FOSIL,23-Oct,343360
MOHAMED,JOSQUINE PACKAGING LIMITED,23-Oct,343360
MOHAMED,MAGGY POUCHES,23-Oct,85840
MOHAMED,PLASITEK LIMITED,23-Oct,91872
MOHAMED,ULTRA CHEMICAL INDUSTRIES LTD,23-Oct,424838.4
MOHAMED,WAKAMASTER ENTERPRISES,23-Oct,118998.6
JUDY,ASPENDOS DAIRY LTD,23-Oct,362012.8
JUDY,BAHATI AGRO PROCESSORS LTD,23-Oct,150800
JUDY,FAHTANNAH FOODS LTD,23-Oct,28652
JUDY,HAPPY COW LIMITED,23-Oct,-29000
JUDY,MTINDI DAIRIES LTD,23-Oct,6758.16
JUDY,PHILIP MOSES,23-Oct,171680
GRACE,GLORRIE INDUSTRIES LTD,23-Oct,69000
GRACE,KITUZI HEALTH DRINK,23-Oct,37388.6
GRACE,MUBARAK,23-Oct,330441.0984
GRACE,ROYAL CARE COSMETICS U LTD,23-Oct,206036.2776
FAITH,PALM COAST BEAUTY PRODUCTS,23-Oct,124834.56
ESTHER,GLOBAL MARK FOODS LTD,23-Oct,802256
ESTHER,QWAY LIMITED,23-Oct,27840
ESTHER,ZAADA PURIFIED DRNKING WATER LIMITED,23-Oct,81636.16
CAROL,BENARD WAKABA GITHAIGA,23-Oct,210819.096
CAROL,CASABELLA ASSOCIATES LTD,23-Oct,17400
CAROL,GOLDEN DIAMOND AQUIFERS,23-Oct,46400
CAROL,IDEAL MANUFACTURING COMPANY LIMITED,23-Oct,23200
CAROL,IZYCUT LABELS,23-Oct,17915.04
CAROL,VIVO ENERGY KENYA LIMITED,23-Oct,22316.66
YEMANE,CANAAN WATER COMPANY LTD,23-Nov,4384932.065
YEMANE,ELIM WATER COMPANY,23-Nov,1135758.922
YEMANE,FATUMA AND HER FRIENDS COSMETICS MANUFACTURING,23-Nov,22837.5
YEMANE,NEGEV TA TSION CO.LTD,23-Nov,45675
YEMANE,ORIGINAL BEST COMPANY LTD,23-Nov,60900
YEMANE,POWERLIFE KARDI EAST AFRICA,23-Nov,69600
YEMANE,RAINBOW BUSINESS SOLUTIONS,23-Nov,1187550
YEMANE,ROYAL IDENTITY EA LIMITED,23-Nov,29640
YEMANE,TWIN CITIES INDUSTRIALISTIC PLC,23-Nov,688407.9696
TONY,ACEE LIMITED,23-Nov,231536
TONY,AQUAMIST LIMITED,23-Nov,716207.7737
TONY,ASHUT PLASTICS LIMITED,23-Nov,293480
TONY,BIDCO AFRICA LIMITED DR,23-Nov,863457.832
TONY,BLOWPLAST LIMITED,23-Nov,74024.704
TONY,BOBMIL INDUSTRIES LTD DR,23-Nov,168606
TONY,DELIROSA LIMITED,23-Nov,20880
TONY,EDIBLE OIL PRODUCTS LIMITED,23-Nov,852391.2
TONY,GENERAL PLASTICS LIMITED,23-Nov,216467.6
TONY,GLAXOSMITHKLINE LIMITED,23-Nov,294719.2164
TONY,GOLDEN AFRICA KENYA LIMITED,23-Nov,2480366.81
TONY,ISINYA FEEDS LTD,23-Nov,208243.2
TONY,IZZI BRUNCH AND CAKE LTD,23-Nov,56028
TONY,KEVIAN KENYA LIMITED,23-Nov,1306855.498
TONY,MVITA OIL,23-Nov,1699353.6
TONY,PZ CUSSONS EAST AFRICA LIMITED,23-Nov,2748071.204
TONY,TECHPAK INDUSTRIES LIMITED,23-Nov,4910033.133
TONY,Ultravetis E.a. Limited,23-Nov,61347.76
TONY,VICTORIA JUICE CO LIMITED,23-Nov,235534.926
SUZY,ALPHA BREEZE ENTERPRISES,23-Nov,59693.6
SUZY,CITIQUEST,23-Nov,5568
SUZY,KOIBATEK HIGHLANDSWATER COMPANY LTD,23-Nov,59858.32
SUZY,OLA ENERGY KENYA LTD,23-Nov,1159545.048
SHIV,ASSOCIATED BEVERAGES LTD,23-Nov,1670.4
SHIV,BLESSED DAIRIES LTD,23-Nov,1042912.5
SHIV,CHEMI & COTEX INDUSTRIES LTD,23-Nov,1364875.575
SHIV,CONINX INDUSTRIES LIMITED,23-Nov,45704
SHIV,DARSH INDUSTRIES LTD,23-Nov,7225364.79
SHIV,EAST AFRICAN FOODS & BEVERAGES LTD,23-Nov,301953.6468
SHIV,GALAXY FOODS AND BEVERAGES,23-Nov,92502.4386
SHIV,GENERAL INDUSTRIES LTD,23-Nov,19209.6
SHIV,Gonas Best Limited,23-Nov,1024744
SHIV,JUSTUS MWANGI,23-Nov,5373.12
SHIV,MAMUJEE PRODUCTS LTD,23-Nov,851656.05
SHIV,MAZERAS OIL LIMITED,23-Nov,252880
SHIV,S. C. JOHNSON & SON KENYA LIMITED,23-Nov,105025.24
SHIV,SILAFRICA  KENYA LIMITED,23-Nov,554431.28
SHIV,SPALLIC TRADE LABELS,23-Nov,8412.32
SHIV,STARLAND MINERAL WATER,23-Nov,37298.8
SHIV,SUPERSLEEK LIMITED DR,23-Nov,329786.144
SHIV,T.M.ABDULHUSEIN & SONS,23-Nov,324800
SHIV,TANGA PHARMACEUTICAL & PLASTIC,23-Nov,9768181.02
SHIV,TOTAL KENYA LIMITED DR,23-Nov,8371702.545
SHIV,UNIFILTERS KENYA LIMITED,23-Nov,974.4
SHIV,ZARA ENTERPRISES SRL,23-Nov,2624546.4
SHEENA,AFRICA FUTURE VENTURES LIMITED,23-Nov,9802
SHEENA,CARTON MANUFACTURERS LIMITED,23-Nov,25743.3
SHEENA,CENTRAL PARK BEES LIMITED,23-Nov,-6264
SHEENA,CLIQUE LIMITED,23-Nov,76560
SHEENA,DEW POINT NATURALS,23-Nov,10440
SHEENA,DORMANS COFFEE LIMITED,23-Nov,30948.8
SHEENA,ECOZYM LIMITED,23-Nov,13848.08
SHEENA,FLORENZA LIMITED,23-Nov,15123.152
SHEENA,ITALIAN GELATI & FOOD PRODUCTS LTD,23-Nov,172928.16
SHEENA,JANI COSMETICS KENYA LTD,23-Nov,4019.4
SHEENA,JUBILEE TISSUE INDUSTRIES LIMITED,23-Nov,26535
